source,target
0,1
0,10
0,11
0,942
0,2039
0,2097
0,1709
0,856
0,932
0,203
0,667
0,187
0,1329
0,2333
0,1444
0,947
0,858
0,1556
0,1364
0,949
0,226
0,919
0,1148
0,1781
0,2103
0,1321
0,2063
0,2399
0,1078
0,220
0,1517
0,2379
0,2264
0,522
0,1454
0,410
0,1893
0,141
0,2522
0,276
0,168
0,1184
0,27
0,742
0,2132
0,297
0,1889
0,318
0,1349
0,2114
0,2325
0,314
0,920
0,2462
0,1777
0,109
0,1885
0,2148
0,1359
0,104
0,2519
0,790
0,629
0,776
0,2302
0,1818
0,994
0,2181
0,74
0,1452
0,2569
0,1059
0,772
0,192
0,1651
0,1058
0,1479
0,699
0,849
0,1921
0,911
0,602
0,243
0,469
0,2670
0,2290
0,1397
0,655
0,2308
0,2025
0,409
0,1797
0,261
0,2666
0,2136
0,352
0,2322
0,1194
0,1773
0,358
0,751
0,525
0,708
0,2294
0,2011
1,99
1,562
1,2092
1,2330
1,2197
1,2259
1,564
1,1885
1,663
1,1203
1,1985
1,1934
1,1095
1,145
1,929
1,400
1,1652
1,1561
1,1363
1,2480
1,1344
1,2405
1,220
1,1076
1,1032
1,1512
1,1349
1,282
1,233
1,1944
1,750
1,740
1,1676
1,1268
1,1884
1,92
1,1500
1,719
1,1849
1,1945
1,965
1,803
1,1018
1,2572
1,149
1,1845
1,2568
1,1645
1,428
1,445
1,1965
1,94
1,2279
1,867
1,2107
1,316
1,805
1,865
1,331
1,2021
1,41
1,2191
1,1899
1,2620
1,434
1,781
1,2227
1,829
1,1648
1,430
1,900
1,1531
1,1786
1,2199
1,875
1,1082
1,252
1,1313
1,1445
1,1300
1,976
1,1981
1,2178
1,1900
1,994
1,2542
1,926
1,162
1,2288
1,1571
1,83
1,202
1,1272
1,132
1,1329
1,2476
1,1890
1,1067
1,1942
1,2328
1,1469
1,2563
1,2302
1,1289
1,997
1,270
1,117
1,998
1,274
1,1418
1,1650
1,552
1,1110
2,192
2,2103
2,991
2,2377
2,1820
2,124
2,1899
2,879
2,499
2,2178
2,2360
2,2044
2,4
2,676
2,1166
2,1868
2,139
2,2050
2,913
2,1557
2,1673
2,2303
2,2354
3,327
3,16
3,799
3,702
3,6
3,998
3,2140
3,1727
3,1418
3,2305
3,178
3,2382
3,201
3,699
3,1615
3,131
3,2697
3,2513
3,2183
3,134
3,949
4,2220
4,569
4,1027
4,686
4,307
4,567
4,2163
4,1414
4,481
4,652
4,1999
4,514
4,773
4,2114
4,1982
4,644
4,2269
4,816
4,1189
4,2238
4,1924
4,177
4,1568
4,2070
4,661
4,2461
4,1216
4,943
4,203
4,2568
4,2503
4,427
4,2181
4,469
4,2200
4,2055
4,2484
4,1594
4,1110
4,1187
4,2257
4,503
4,650
4,1928
4,1418
4,2500
4,332
4,2478
4,1132
4,689
4,191
4,2158
4,2144
4,959
4,908
4,2151
4,2550
4,1690
4,1451
4,847
4,1625
4,904
4,2014
4,1792
4,1698
4,1551
4,365
4,919
4,927
4,2169
4,118
4,382
4,1406
4,2343
4,161
4,2603
4,358
4,956
4,948
4,2585
4,2263
4,1611
4,784
4,282
4,1668
4,74
4,2316
5,347
5,1850
5,1355
5,2035
5,1661
5,1973
5,2012
5,759
5,2232
5,1803
5,25
5,641
5,2522
5,1215
5,54
5,426
5,370
5,2281
5,2230
5,2069
5,1437
5,2079
5,1438
5,1744
5,1065
5,306
5,249
5,2301
5,1579
5,218
5,276
5,1449
5,521
6,203
6,303
6,216
6,120
6,1873
6,677
6,526
6,1352
6,210
6,1381
6,93
6,831
6,2471
6,187
6,892
6,199
6,75
6,595
6,625
6,783
6,413
6,306
6,1584
6,2118
6,2360
6,1489
6,1573
6,121
6,1432
6,2269
6,299
6,1690
6,2110
6,2033
6,2057
6,1823
6,149
6,1184
6,755
6,950
6,2538
6,398
6,1164
6,991
6,879
6,1083
6,951
6,380
6,1885
6,96
6,1170
6,1201
6,1371
6,2388
6,2524
6,1188
6,1151
6,587
6,1648
6,1498
6,2306
6,1531
6,1514
6,2454
6,960
6,2136
6,2563
6,1995
6,352
6,45
6,2017
7,1760
7,2286
7,50
7,191
7,2303
7,1091
7,381
7,1900
7,1142
7,1999
7,1475
7,519
8,2322
8,1952
8,1069
8,2076
8,1430
8,217
8,262
8,1081
8,840
8,2049
8,2135
8,1520
8,1564
8,683
8,2305
8,884
8,1188
9,49
9,1383
9,1512
9,1626
9,543
9,2107
9,891
9,584
9,1191
9,2226
9,2238
9,575
9,1929
9,1524
9,2002
9,2612
9,2428
9,1744
9,2331
9,497
9,1819
9,1979
9,772
9,675
9,1094
9,1789
9,1370
9,1976
9,774
10,83
10,1321
10,1866
10,2528
10,1256
10,2090
10,1425
10,2507
10,842
10,798
10,807
10,19
10,1128
10,86
10,365
10,692
10,2468
10,1216
10,111
10,1526
10,530
10,1599
10,765
10,2033
10,2203
10,1547
10,88
10,661
10,2131
10,2354
10,1604
10,1076
10,2495
10,2123
10,1332
10,956
11,986
11,1827
11,2065
11,1007
11,248
11,1634
11,616
11,138
11,2447
11,846
11,172
11,928
11,274
11,36
11,1554
11,958
11,315
11,29
11,509
11,89
11,130
11,2588
11,231
11,2123
11,2126
11,2717
11,965
11,1862
11,2601
11,2311
12,191
12,1269
12,1892
12,105
12,263
12,676
12,1308
12,839
12,2358
12,1825
12,2062
12,2429
12,1754
12,662
12,2291
12,153
12,131
13,1445
13,201
13,1441
13,2391
13,982
13,1688
13,1472
13,1952
13,359
13,2032
13,1774
13,1942
13,709
13,717
13,2579
13,802
14,1647
14,360
14,706
14,1178
14,1375
14,2176
14,1744
14,322
14,1631
14,1583
14,2626
14,401
14,1284
14,55
14,1081
14,721
14,422
15,1108
15,923
15,1743
15,1801
15,719
15,1629
15,154
15,2132
15,693
15,126
15,2290
15,2342
15,622
15,2448
15,2049
15,912
15,1723
15,2373
15,1503
15,841
15,1728
15,2137
15,551
15,499
15,2574
15,2123
15,1429
15,262
15,720
15,105
15,356
15,850
15,2341
15,2173
15,2279
15,87
15,164
15,1502
15,235
15,18
15,993
15,1014
15,125
15,1861
15,188
15,429
15,2213
15,312
15,106
15,107
16,917
16,1878
16,1576
16,1057
16,1290
16,837
16,132
16,1002
16,1358
16,1893
16,1890
16,2103
16,1379
16,540
16,231
16,1429
16,143
16,1218
16,463
16,2525
16,303
16,676
16,239
16,2423
16,193
16,1862
16,1647
16,99
16,2256
16,404
16,1302
16,92
16,269
16,723
16,1306
16,1180
16,232
16,804
16,1477
16,382
16,201
16,1133
16,1639
16,792
16,979
16,130
16,1990
16,961
16,774
16,1920
16,1825
16,899
16,544
16,21
17,333
17,1573
17,1215
17,2257
17,1632
17,906
17,1929
17,147
17,2190
17,226
17,213
17,235
17,1080
17,2167
17,312
17,2155
17,687
17,1893
17,989
17,262
17,2622
17,1250
17,2002
17,1517
17,1503
17,2667
18,2080
18,203
18,1068
18,753
18,1750
18,74
18,979
18,109
18,2493
18,1527
18,2554
18,732
18,2034
18,2296
18,1332
18,2320
18,37
18,1247
18,846
18,2405
19,252
19,1214
19,2088
19,286
19,229
19,2000
19,1452
19,1713
19,1896
19,2141
19,2023
19,87
19,2597
19,832
20,1955
20,249
20,2340
20,2224
20,64
20,2555
20,1007
20,2107
20,767
20,413
20,1200
20,2515
20,1547
20,1850
20,478
20,556
20,2236
21,1333
21,1172
21,443
21,1643
21,264
21,142
21,710
21,1672
21,2395
21,1153
21,1530
21,2296
21,2680
21,2546
21,1926
21,35
21,1387
22,1595
22,1079
22,2356
22,1528
22,2055
22,925
22,1481
22,898
22,2447
22,2441
22,1146
22,2635
22,2440
22,471
22,1383
22,1332
22,2347
22,202
22,916
22,1369
22,460
23,771
23,1697
23,2492
23,426
23,1898
23,326
23,2228
23,1571
23,419
24,134
24,2081
24,2498
24,1037
24,608
24,923
24,455
24,1089
24,120
24,216
24,439
24,2046
24,2206
24,1578
24,2595
24,1310
25,727
25,1947
25,518
25,143
25,2030
25,2436
25,1098
25,1070
25,1168
25,1869
25,1507
25,1111
25,253
25,1438
25,620
25,57
25,259
25,954
25,907
25,409
25,372
25,1019
25,2136
25,113
25,1371
26,65
26,1044
26,1243
26,540
26,1206
26,2224
26,660
26,1759
26,1588
26,1855
26,278
26,275
26,2024
26,1247
26,1209
26,437
26,171
26,139
26,519
26,152
26,566
26,650
26,189
26,346
26,425
26,2493
26,2702
26,1383
26,816
26,1509
26,1337
26,1334
26,1863
26,1037
26,1451
26,1939
27,1809
27,1766
27,229
27,692
27,956
27,1541
27,1748
27,2451
27,1722
27,1260
27,550
27,1473
27,1481
27,94
27,1427
27,1641
27,163
27,2389
27,1392
27,554
27,1741
27,2499
27,1623
27,36
27,281
27,1136
27,55
27,2019
27,708
27,2423
27,2602
27,98
27,68
27,1156
27,789
27,2436
28,2209
28,1684
28,521
28,150
28,776
28,2609
28,365
28,1194
28,1809
28,1999
28,1679
28,571
28,2658
29,927
29,279
29,452
29,1758
29,2330
29,1814
29,1867
29,2294
29,453
29,436
29,1538
29,2113
29,1732
29,2521
29,2321
29,145
29,963
29,1223
29,2740
30,2381
30,682
30,1373
30,2321
30,299
30,37
30,770
30,2406
30,2487
31,588
31,178
31,445
31,1779
31,2264
31,1005
31,589
31,1179
31,2394
31,229
31,1295
31,2197
31,748
31,1407
31,1660
31,1230
31,2081
31,1472
31,1869
31,2413
31,1336
31,262
31,1859
31,440
31,1865
31,2592
31,2023
31,761
32,494
32,1928
32,422
32,1149
32,2200
32,929
32,1364
32,2249
32,138
32,1314
32,879
32,747
32,1119
32,531
32,1341
32,142
32,2328
32,1605
32,236
32,2367
33,188
33,1168
33,2045
33,1234
33,2375
33,1173
33,117
33,2082
33,2195
33,1293
33,897
33,1872
33,2181
33,952
33,1618
33,2603
33,468
33,1221
33,2060
33,2298
33,1800
33,214
33,246
34,538
34,67
34,1660
34,935
34,781
34,1489
34,2161
34,1552
34,208
34,190
35,1105
35,2062
35,69
35,561
35,2542
35,957
35,745
35,2350
35,1979
35,2363
35,2125
35,1652
35,180
35,265
35,2690
35,116
35,1169
35,623
35,2323
35,2169
35,795
35,1292
35,2259
35,962
35,2165
35,2537
35,310
