source,target
0,1
0,2
0,3
0,5
0,7
0,10
0,11
0,14
0,18
0,20
0,22
0,25
0,32
0,36
0,44
0,45
0,47
0,57
0,71
0,77
0,86
0,88
0,103
0,139
0,201
0,234
0,240
0,271
0,284
0,304
0,318
0,352
0,384
0,391
0,398
0,470
0,510
0,514
0,530
0,561
0,682
0,684
0,791
0,897
0,942
0,1012
0,1023
0,1149
0,1169
0,1184
0,1216
0,1352
0,1424
0,1440
0,1476
0,1622
0,1626
0,1814
0,1842
0,1877
0,2039
0,2064
0,2112
0,2156
0,2240
0,2316
0,1176
0,1734
0,814
0,1853
0,1979
0,259
0,941
0,196
0,1030
0,1459
0,2028
0,964
0,2058
0,603
0,1128
0,1110
0,1725
0,1694
0,1043
0,1894
0,2003
0,1160
0,380
0,210
0,1870
0,1090
0,95
0,2097
0,1513
0,1776
0,778
0,365
0,1709
0,856
0,1168
0,1696
0,2201
0,961
0,1172
0,2264
0,1937
0,989
0,150
0,1920
0,1871
0,596
0,2132
0,1190
0,2088
0,1739
0,494
0,1598
0,2347
1,3
1,6
1,8
1,15
1,17
1,27
1,28
1,65
1,78
1,99
1,106
1,140
1,141
1,156
1,210
1,232
1,251
1,253
1,265
1,275
1,298
1,358
1,401
1,484
1,491
1,530
1,609
1,688
1,730
1,796
1,895
1,908
1,936
1,978
1,1238
1,1308
1,1354
1,1417
1,1422
1,1471
1,1509
1,1571
1,1653
1,1670
1,1905
1,1917
1,1928
1,1946
1,1952
1,2063
1,2145
1,2181
1,2245
1,2283
1,2289
1,2328
1,2354
1,1492
1,1259
1,1700
1,1527
1,437
1,1169
1,1480
1,1375
1,1113
1,562
1,874
1,1286
1,2092
1,95
1,468
1,2364
1,192
1,548
1,1718
1,1833
1,814
1,639
1,24
1,1273
1,2048
1,841
1,506
1,257
1,128
1,1340
1,1467
1,1511
1,2336
1,1231
1,1365
1,2330
1,226
1,1922
1,625
1,839
1,1651
1,2164
1,1383
1,80
1,159
1,1267
1,2197
1,883
1,626
1,305
1,422
1,64
1,2025
1,783
1,2259
1,2070
1,282
1,485
1,561
1,807
1,1159
2,4
2,16
2,79
2,102
2,166
2,192
2,198
2,540
2,970
2,1511
2,1692
2,2211
2,2375
2,2110
2,2103
2,1477
2,697
2,1535
2,524
2,991
2,2250
3,8
3,217
3,532
3,753
3,998
3,471
3,2154
3,947
3,1195
3,1006
3,1732
3,2110
3,1412
3,62
3,2343
4,13
4,19
4,23
4,36
4,62
4,80
4,83
4,87
4,93
4,99
4,117
4,157
4,192
4,249
4,253
4,286
4,288
4,297
4,390
4,405
4,553
4,555
4,634
4,647
4,652
4,676
4,678
4,685
4,718
4,729
4,816
4,1113
4,1172
4,1227
4,1413
4,1428
4,1535
4,1698
4,1812
4,1825
4,1888
4,1900
4,1934
4,1953
4,1991
4,2008
4,2018
4,2027
4,2066
4,2220
4,2323
4,95
4,569
4,2096
4,1025
4,81
4,2136
4,574
4,454
4,1027
4,1547
4,2219
4,595
4,2199
4,167
4,136
4,940
4,1827
4,650
4,868
4,330
4,471
4,2388
4,1721
4,1313
4,1857
4,364
4,1047
4,1160
4,582
4,181
4,1575
4,755
4,693
4,1677
4,2173
4,1520
4,1003
4,565
4,1508
4,194
4,442
4,266
4,1467
4,1033
4,1141
4,1482
5,11
5,22
5,30
5,34
5,42
5,62
5,327
5,347
5,609
5,757
5,778
5,1111
5,1330
5,1425
5,1464
5,1524
5,2044
5,2025
5,1488
5,1905
5,1583
5,88
5,1762
5,1132
5,1933
6,9
6,50
6,55
6,110
6,133
6,161
6,182
6,191
6,203
6,248
6,303
6,336
6,356
6,370
6,397
6,406
6,408
6,431
6,447
6,472
6,616
6,715
6,766
6,1122
6,1325
6,1347
6,1414
6,1443
6,1459
6,1536
6,1596
6,1625
6,1760
6,1826
6,1986
6,2099
6,67
6,196
6,216
6,735
6,1535
6,718
6,572
6,1208
6,186
6,120
6,1873
6,677
6,1360
6,1787
6,1876
6,1058
6,526
6,2030
6,1998
6,242
6,1779
6,437
6,602
6,1109
6,635
6,108
6,2178
6,1088
6,1859
6,1844
6,903
6,553
6,436
6,1237
6,1076
6,2363
6,1492
6,983
7,59
7,586
7,1000
7,1631
7,1724
7,1085
7,1760
7,2083
8,20
8,117
8,121
8,490
8,504
8,611
8,2322
8,887
8,1253
8,982
8,2331
8,1522
8,1501
8,657
8,1042
9,124
9,149
9,234
9,347
9,349
9,512
9,569
9,716
9,788
9,1516
9,1813
9,2006
9,2176
9,49
9,1606
9,394
9,43
9,1009
9,165
9,2026
9,1383
9,1512
9,1781
9,1360
9,214
9,609
10,51
10,58
10,85
10,95
10,108
10,121
10,233
10,406
10,645
10,724
10,830
10,884
10,1019
10,1053
10,1302
10,1620
10,2012
10,2011
10,446
10,1813
10,2346
10,2114
10,899
10,83
10,372
10,1412
10,567
10,1397
10,1488
10,1265
11,61
11,245
11,324
11,357
11,382
11,422
11,451
11,597
11,925
11,1485
11,1957
11,2059
11,1945
11,1081
11,48
11,614
11,2231
11,1146
11,1359
11,615
11,1490
11,986
11,2008
11,1217
11,1924
12,37
12,344
12,389
12,1167
12,1430
12,1497
12,1809
12,2235
12,2361
12,1275
12,945
12,191
12,925
12,748
13,40
13,1288
13,1427
13,1445
13,1556
13,201
13,819
13,648
13,888
13,96
13,1141
14,123
14,149
14,280
14,790
14,1716
14,2253
14,749
14,996
14,1937
14,1247
14,813
15,46
15,47
15,73
15,118
15,188
15,216
15,258
15,281
15,331
15,376
15,383
15,385
15,436
15,581
15,602
15,673
15,952
15,1108
15,1180
15,1376
15,1425
15,1530
15,1630
15,2126
15,2367
15,603
15,168
15,2155
15,1114
15,983
15,367
15,55
15,946
15,1741
15,1354
15,974
15,858
15,923
15,251
15,103
15,1887
15,157
15,1763
15,2349
15,240
15,1379
15,1210
15,1348
15,1736
15,1877
16,21
16,33
16,49
16,96
16,219
16,246
16,317
16,384
16,391
16,509
16,565
16,576
16,666
16,745
16,797
16,1013
16,1107
16,1272
16,1379
16,1444
16,1460
16,1545
16,1754
16,1927
16,2290
16,2351
16,1031
16,1454
16,1600
16,1653
16,495
16,1424
16,1877
16,1394
16,607
16,917
16,757
16,47
16,303
16,1719
16,988
16,1320
16,740
16,1760
16,871
16,309
16,972
16,1301
16,2412
17,38
17,46
17,147
17,346
17,1675
17,1782
17,2230
17,236
17,1054
17,1776
17,881
17,537
17,2351
17,1346
17,1833
17,312
17,1162
18,51
18,111
18,161
18,478
18,1014
18,2195
18,2295
18,814
18,1576
18,393
18,495
18,2354
18,1440
18,2159
18,720
18,862
19,153
19,172
19,764
19,137
19,1860
19,225
19,1013
19,2144
20,392
20,1114
20,1418
20,1694
20,758
20,40
20,1083
20,480
20,2335
20,240
20,1534
20,2215
20,2011
20,378
20,1223
21,34
21,75
21,1660
21,1546
21,439
21,1797
21,916
21,1333
21,291
21,2144
22,42
22,151
22,152
22,158
22,174
22,345
22,617
22,1009
22,1240
22,1409
22,1841
