source,target
0,1
0,10
0,11
0,14
0,25
0,45
0,47
0,71
0,684
0,942
0,1216
0,1352
0,2039
0,1128
0,2097
0,1709
0,856
0,1696
0,494
0,2347
0,1142
0,91
0,932
0,1471
0,203
0,667
0,187
0,1329
0,2333
0,1444
0,947
0,2327
0,835
0,858
0,756
0,1311
0,2073
0,408
0,1509
0,1556
0,1364
0,949
0,1720
0,226
0,1632
0,2403
0,919
0,1148
0,818
0,1781
0,2103
0,2025
0,1321
0,2310
0,1005
0,867
0,2063
0,805
0,2495
0,2399
0,1759
0,1078
0,601
0,2217
0,220
0,1517
0,2379
0,1758
0,2264
0,1799
0,522
0,1454
0,691
0,410
0,1893
0,2089
0,1317
0,141
0,2522
0,276
0,2142
0,2500
0,168
0,1184
0,1944
0,27
0,742
0,1940
0,2132
0,297
0,2579
0,1889
0,318
0,864
0,1349
0,708
0,334
0,1816
0,1582
0,1120
0,1976
0,2114
0,940
0,1521
0,2325
0,6
0,314
1,6
1,99
1,2289
1,1480
1,562
1,2092
1,2364
1,2336
1,2330
1,2197
1,2259
1,1331
1,564
1,1885
1,663
1,228
1,1203
1,773
1,310
1,1985
1,1934
1,1095
1,158
1,145
1,1313
1,929
1,32
1,400
1,1879
1,1748
1,1788
1,1479
1,1836
1,1652
1,113
1,1367
1,133
1,846
1,1561
1,886
1,299
1,1363
1,1589
1,1195
1,2027
1,359
1,2310
1,2480
1,1344
1,1562
1,1242
1,2405
1,93
1,843
1,220
1,1076
1,786
1,1164
1,1997
1,1032
1,266
1,1512
1,1349
1,282
1,233
1,825
1,1944
1,2390
1,750
1,1732
1,740
1,1676
1,1268
1,1884
1,92
1,179
1,1500
1,1959
1,660
1,1009
1,719
1,1083
1,2112
1,2363
1,1794
1,1849
1,244
1,1568
1,2250
1,2483
1,1945
1,965
1,976
1,803
1,2175
1,1018
1,2572
1,149
1,5
1,1845
1,1485
1,1624
1,2589
1,476
1,2568
1,1645
1,428
1,445
1,314
1,957
1,1965
1,1040
1,1680
1,94
1,2279
2,192
2,970
2,2103
2,1535
2,991
2,2297
2,1958
2,1457
2,2377
2,201
2,621
2,1820
2,913
2,124
2,1899
2,44
2,105
2,1670
2,879
2,1784
2,1767
2,499
2,2178
3,217
3,1412
3,367
3,11
3,327
3,16
3,454
3,1250
3,1838
3,1691
3,1921
3,799
3,33
3,118
3,1452
3,2515
3,324
3,702
3,6
3,2492
4,19
4,253
4,2220
4,2323
4,569
4,2136
4,1027
4,1827
4,1857
4,1520
4,686
4,1354
4,1734
4,307
4,567
4,1332
4,2163
4,1169
4,614
4,678
4,1414
4,481
4,1012
4,652
4,1290
4,1506
4,1999
4,1814
4,1367
4,514
4,628
4,773
4,921
4,2215
4,166
4,1242
4,2114
4,329
4,1982
4,882
4,437
4,704
4,644
4,520
4,1665
4,2269
4,816
4,1824
4,2050
4,1565
4,2420
4,1189
4,1842
4,1086
4,2242
4,2238
4,1348
4,1924
4,177
4,205
4,1906
4,2308
4,207
4,151
4,944
4,768
4,417
4,2431
4,377
4,1568
4,2070
4,661
4,671
4,2565
4,2461
4,2179
4,1309
4,2243
4,1216
4,1102
4,192
4,138
4,943
4,1271
4,203
4,2568
4,1225
4,2503
4,427
4,843
4,1173
4,2356
5,347
5,609
5,1132
5,1933
5,1850
5,1355
5,2035
5,2306
5,883
5,1661
5,530
5,1973
5,922
5,1480
5,568
5,2098
5,2536
5,91
5,2264
5,2012
5,759
5,111
5,2232
5,2350
5,1803
5,25
5,1709
5,641
5,1779
5,2522
6,110
6,203
6,303
6,1122
6,1625
6,67
6,216
6,120
6,1873
6,677
6,526
6,437
6,436
6,2363
6,2221
6,768
6,114
6,379
6,1046
6,701
6,1352
6,210
6,1381
6,93
6,1856
6,2338
6,1299
6,831
6,83
6,2471
6,1248
6,532
6,909
6,304
6,1306
6,1472
6,1471
6,187
6,1106
6,1815
6,2014
6,1916
6,892
6,809
6,177
6,199
6,1559
6,1613
6,75
6,2010
6,974
6,595
6,154
6,2426
6,1734
6,2588
6,1291
6,582
6,2201
6,625
6,1897
6,1101
6,1635
6,783
6,413
6,306
6,2237
6,1584
6,420
6,2118
6,2360
6,574
7,1760
7,2286
7,50
7,191
7,1234
7,858
7,1905
7,2050
7,2302
7,2303
7,1091
7,381
8,2322
8,887
8,2331
8,38
8,1805
8,1952
8,679
8,1806
8,2000
8,957
8,1069
8,2076
8,1990
8,1586
8,650
9,49
9,1383
9,1512
9,1626
9,543
9,2107
9,1868
9,964
9,891
9,2047
9,584
9,1191
9,950
9,310
9,1773
9,139
9,685
9,1973
9,2144
9,2226
9,1404
9,2238
9,1037
9,575
9,1929
9,2380
9,2011
9,306
10,645
10,1302
10,899
10,83
10,1412
10,1382
10,1821
10,2265
10,1321
10,1168
10,1866
10,419
10,1564
10,2528
10,1003
10,1256
10,2090
10,1425
10,2507
10,661
10,578
10,2173
10,842
10,798
10,807
10,1726
10,594
10,776
10,1018
10,19
10,168
10,1128
10,32
10,86
11,357
11,422
11,925
11,2059
11,614
11,1359
11,986
11,1827
11,1053
11,539
11,1255
11,452
11,1034
11,1103
11,2065
11,1007
11,1929
11,248
11,1682
11,384
11,56
11,1634
11,616
11,138
11,2447
11,846
11,172
11,928
11,2405
12,389
12,2235
12,191
12,748
12,308
12,1269
12,1892
12,721
12,105
12,663
12,1001
12,1482
12,1197
12,263
12,2018
12,676
13,1445
13,1556
13,201
13,1141
13,1936
13,394
13,1441
13,301
13,41
13,2474
13,2606
13,99
13,2391
13,788
13,982
13,1688
14,1647
14,360
14,2484
14,121
14,455
14,1113
14,2175
14,254
14,296
14,1279
14,706
14,1166
14,1178
14,1259
14,1375
14,348
14,1000
15,1108
15,603
15,974
15,923
15,251
15,240
15,2082
15,1743
15,1186
15,1468
15,1860
15,1801
15,1968
15,1441
15,1788
15,719
15,181
15,1629
15,154
15,2132
15,792
15,693
15,1881
15,126
15,2290
15,1891
15,2342
15,622
15,2448
15,1103
15,403
15,2049
15,912
15,972
15,630
15,1723
15,2373
15,1432
15,1503
15,2038
15,252
15,226
15,2222
15,841
15,272
15,889
15,1728
15,2137
15,1815
15,2513
15,1262
16,1754
16,917
16,757
16,1320
16,1878
16,1576
16,1057
16,1290
16,837
16,132
16,1002
16,533
16,777
16,119
16,1358
16,1893
16,2356
16,2087
16,1890
16,1309
16,2103
16,1379
16,540
16,231
16,1429
16,143
16,1935
16,1218
16,463
16,2525
16,303
16,17
16,938
16,946
16,676
16,239
16,375
16,2423
16,193
16,2359
16,1862
16,727
16,1647
16,2219
16,99
16,2285
16,2256
16,404
16,793
16,2400
16,696
16,854
16,738
16,1399
16,1302
17,333
17,1068
17,1573
17,1215
17,2257
17,19
17,1485
17,1892
17,1632
17,1252
17,906
17,1929
17,147
17,2190
17,226
17,1873
17,2485
17,2130
17,2008
17,213
17,235
18,478
18,1014
18,2080
18,203
18,1068
18,753
18,409
18,1750
18,417
18,291
18,74
18,979
18,1115
18,109
18,1575
18,2493
18,1527
19,252
19,1288
19,1135
19,1660
19,179
19,1214
19,2116
19,2088
19,286
19,229
19,87
19,2000
19,1452
20,392
20,1418
20,758
20,1083
20,109
20,1955
20,1740
20,249
20,95
20,65
20,42
20,1812
20,1946
20,1713
20,2340
20,2224
21,1333
21,1172
21,443
21,2066
21,35
21,2372
21,1053
21,2285
21,1694
21,1643
21,264
21,454
21,142
21,710
21,1418
22,345
22,1819
22,277
22,1595
22,2355
22,839
22,1079
22,2356
22,937
22,1528
22,2055
22,925
22,1481
22,1558
22,74
22,898
22,2447
22,2441
22,909
22,1146
23,230
23,771
23,961
23,1697
23,2492
23,1524
23,1538
23,1105
23,426
24,134
24,2081
24,2498
24,740
24,1037
24,608
24,1104
24,385
24,773
24,923
24,1811
24,455
24,572
24,2249
24,80
25,221
25,727
25,1822
25,420
25,1947
25,518
25,228
25,143
25,2030
25,2436
25,1098
25,2200
25,1070
25,1692
25,1693
25,1134
25,1150
25,1168
25,1869
25,1507
25,1111
25,237
26,65
26,91
26,1044
26,1243
26,834
26,540
26,1206
26,2224
26,660
26,1759
26,1588
26,1417
26,1377
26,1855
26,1161
26,330
26,187
26,278
26,928
26,1262
26,275
26,2024
26,1998
26,1247
26,258
26,1331
26,1209
26,362
26,1196
26,437
26,171
26,2485
26,139
26,669
26,1370
26,2149
27,1809
27,1766
27,229
27,2197
27,65
27,291
27,692
27,956
27,1349
27,1541
27,1274
27,2379
27,2360
27,308
27,691
27,1397
27,1442
27,1821
27,766
27,1748
27,2451
27,1722
27,1998
27,1914
27,1260
27,1378
27,550
27,2069
27,1473
27,1481
27,94
27,1427
27,1166
27,1641
27,2453
27,163
28,2209
28,1945
28,1684
28,521
28,150
28,776
28,2609
28,285
28,1255
28,53
28,2577
28,1378
29,2057
29,1572
29,1810
29,927
29,279
29,2479
29,1158
29,1206
29,436
29,1145
29,452
29,2141
29,2213
29,988
29,1941
29,1758
29,2118
29,564
29,1744
29,720
30,965
30,1261
30,2381
30,682
30,1373
30,431
30,907
31,39
31,584
31,588
31,1439
31,2060
31,2227
31,1502
31,472
31,1345
31,178
31,1377
31,2441
31,445
31,462
31,1015
31,1779
31,2264
31,1962
31,1005
31,2161
31,589
31,1179
31,390
31,2492
31,2394
31,229
31,1295
31,2197
32,494
32,1928
32,1496
32,422
32,603
32,1149
32,2481
32,2200
32,1325
32,301
32,929
32,2425
32,573
32,87
32,101
32,1364
32,284
32,1480
32,189
33,188
33,1168
33,2045
33,1234
33,2375
33,1173
33,1348
33,103
33,117
33,2082
33,382
33,1652
33,2195
33,566
33,2165
33,792
33,1293
33,2119
33,897
33,1097
33,1872
34,210
34,538
34,67
34,2530
34,683
34,116
34,1660
34,1415
35,333
35,1024
35,1141
35,1105
35,2062
35,1020
35,955
35,69
35,2235
35,1762
35,2452
35,1800
35,1407
35,561
35,2542
35,1475
35,1236
35,1152
35,957
35,78
35,745
35,2143
35,2459
35,2350
35,1979
35,1276
35,1788
35,814
36,2232
36,76
36,2297
36,957
37,130
37,1752
37,641
37,1012
37,1767
37,2131
37,2253
37,273
37,1246
37,1714
37,1688
37,625
37,648
37,1604
38,2052
38,994
38,1491
38,2493
