source,target
0,1454
0,27
0,742
0,104
0,2519
0,790
0,1059
0,849
0,409
0,2011
0,1514
0,2538
0,889
0,2718
0,843
0,2694
0,567
0,108
0,2708
0,1728
0,2347
0,1632
0,1473
0,1489
0,1312
0,922
0,1562
0,1270
0,1525
0,1427
0,313
0,1690
0,2431
0,1307
0,866
0,1550
0,425
0,1094
0,579
0,2280
0,277
0,186
0,363
0,2038
0,2187
0,1796
0,1783
0,2537
0,2139
0,1661
0,2569
0,1912
0,541
0,416
0,2055
0,651
0,2101
0,1439
0,1147
0,282
0,2100
0,286
0,865
0,207
0,1085
0,2036
0,2464
0,275
0,284
0,55
0,1199
0,333
0,1667
0,2395
0,311
0,1878
0,1112
0,1364
0,81
0,1067
0,1416
0,2368
0,504
0,1980
0,2524
0,2507
0,869
0,1355
0,1639
0,993
0,399
0,1135
0,2847
0,127
0,939
0,962
0,2220
0,2381
0,2680
0,2444
1,562
1,400
1,750
1,1268
1,1884
1,719
1,428
1,2542
1,1272
1,181
1,1579
1,311
1,2060
1,1523
1,2677
1,207
1,2736
1,2201
1,2746
1,593
1,2613
1,962
1,1598
1,122
1,1869
1,716
1,908
1,548
1,2096
1,244
1,1045
1,254
1,2660
1,1964
1,1608
1,858
1,372
1,1362
1,1281
1,1123
1,204
1,519
1,2099
1,2782
1,2286
1,2252
1,1383
1,697
1,1084
1,959
1,1691
1,455
1,417
1,756
1,1533
1,1367
1,842
1,851
1,2814
1,65
1,736
1,2602
1,926
1,143
1,1333
1,649
1,1706
1,475
1,2659
1,791
1,1002
1,2067
1,1205
1,2002
1,863
1,2062
1,1686
1,1848
1,456
1,567
1,1806
1,9
1,2695
1,470
1,1748
1,1740
1,1968
1,67
1,283
1,2025
1,2533
1,1858
1,150
1,1078
1,1732
1,2647
1,2404
1,2287
1,2279
1,1833
1,2156
1,258
1,1584
2,2044
2,676
2,2050
2,913
2,446
2,644
2,814
2,1404
2,2179
2,115
2,2289
2,2862
2,1510
2,44
2,220
2,255
2,1829
2,851
2,376
2,32
2,2099
2,408
2,486
2,1022
3,799
3,998
3,404
3,1831
3,2627
3,606
3,2005
3,1378
3,1417
3,474
3,418
3,165
3,1560
3,425
3,1952
3,147
3,556
3,2239
3,286
3,2641
3,1586
3,2131
3,319
3,2777
3,1342
3,1041
3,23
4,686
4,644
4,1568
4,503
4,1132
4,2144
4,118
4,382
4,948
4,2652
4,558
4,2434
4,1621
4,2059
4,517
4,872
4,834
4,2602
4,2796
4,2447
4,2283
4,235
4,498
4,1261
4,931
4,1648
4,1483
4,2773
4,2254
4,2445
4,1243
4,2597
4,939
4,624
4,392
4,1390
4,621
4,690
4,2204
4,2783
4,2599
4,789
4,293
4,362
4,2529
4,2751
4,1687
4,209
4,987
4,1290
4,2260
4,1893
