source,target
0,1709
0,187
0,2103
0,2399
0,1078
0,1454
0,410
0,168
0,27
0,742
0,1349
0,314
0,109
0,104
0,2519
0,790
0,1818
0,1452
0,1059
0,849
0,911
0,243
0,2290
0,2025
0,409
0,352
0,2322
0,1194
0,358
0,525
0,2011
0,2026
0,34
0,2475
0,1514
0,2538
0,2232
0,2056
0,889
0,896
0,530
0,2718
0,1735
0,2494
0,568
0,843
0,2694
0,567
0,8
0,1777
0,108
0,1882
0,2242
0,2708
0,2685
0,1142
0,1728
0,2148
0,1416
0,320
0,2347
0,457
0,1467
0,1800
0,1498
0,1632
0,841
0,7
0,981
0,258
0,1473
0,1489
0,539
0,1312
0,369
0,922
0,1562
0,2421
0,2110
0,1270
0,652
0,1525
0,452
0,2553
0,1298
0,1801
0,302
0,1079
0,2629
0,1427
0,2773
0,2562
0,1827
0,313
0,1690
0,797
0,360
0,2431
0,1307
0,866
0,475
0,1550
0,77
0,425
0,120
1,562
1,400
1,1076
1,1032
1,750
1,1268
1,1884
1,92
1,719
1,1845
1,1645
1,428
1,1965
1,2107
1,2021
1,2620
1,2227
1,875
1,2542
1,1571
1,1272
1,1890
1,274
1,133
1,181
1,1872
1,1579
1,311
1,2060
1,731
1,659
1,1679
1,2668
1,968
1,860
1,471
1,1523
1,2677
1,378
1,207
1,1141
1,1929
1,2736
1,2201
1,2475
1,749
1,2746
1,2720
1,2302
1,593
1,124
1,2613
1,1392
1,1958
1,962
1,1988
1,1598
1,122
1,644
1,1491
1,1641
1,1869
1,1566
1,1664
1,716
1,245
1,908
1,2235
1,759
1,990
1,548
1,2719
1,2096
1,1000
1,244
1,782
1,2080
1,2482
1,689
1,1635
1,678
1,933
1,2384
1,2470
1,1676
1,1045
1,254
1,1647
1,99
1,1438
1,1194
1,2433
1,1251
1,2660
1,2061
1,1728
1,1544
1,696
1,1964
1,2304
1,1608
1,2387
1,106
1,1526
1,1669
1,2287
1,2508
1,1935
1,858
2,2103
2,124
2,2044
2,676
2,2050
2,913
2,1725
2,2129
2,1515
2,1248
2,2043
2,446
2,644
2,91
2,2690
2,881
2,814
2,1404
2,663
2,1697
2,2419
2,1696
2,2179
3,799
3,998
3,201
3,2697
3,404
3,602
3,865
3,1831
3,2609
3,132
3,2627
3,120
3,409
3,2473
3,606
3,2820
3,1935
3,922
3,2005
3,250
3,1378
3,1417
3,1502
3,474
3,1891
3,96
4,686
4,567
4,644
4,1568
4,661
4,503
4,2500
4,1132
4,689
4,2144
4,1451
4,904
4,1551
4,927
4,2169
4,118
4,382
4,948
4,1518
4,1549
4,2652
4,1722
4,1048
4,57
4,1203
4,2539
4,2746
4,1975
4,558
4,2434
4,1621
4,2059
4,55
4,1672
4,994
4,517
4,872
4,1794
4,401
4,834
4,2602
4,2298
4,2690
4,1191
4,5
4,2796
4,2447
4,1427
4,2283
4,1638
4,980
4,549
4,412
4,235
4,2701
4,176
4,1317
4,2711
4,498
4,407
4,1452
4,1261
4,1290
4,931
4,2206
4,366
4,163
4,1648
4,2720
4,1483
4,2773
4,2254
4,2373
4,514
4,2091
4,478
4,780
